week_end_date,market,brand,product_description,upc,flavor,category,season,merchandise_condition,unit_sales,dollar_sales,price_per_unit
2022-08-13,TEXAS,BEYOND MEAT,BEYOND BREAKFAST SAUSAGE 7OZ,1000000340950,BACON,FROZEN PLANT-BASED MEAT,Summer,Feature Only,1283,11072.29,8.63
2022-08-13,NEW YORK,BEYOND MEAT BEYOND BURGER,BEYOND BURGER PLANT-BASED PATTIES 8OZ,1000000772224,REGULAR,FROZEN PLANT-BASED MEAT,Summer,Price Reductions Only,699,6109.26,8.74
2022-08-13,WEST,BEYOND MEAT BEYOND BURGER,BEYOND BURGER ORIGINAL 8OZ,1000000057464,ORIGINAL,FROZEN PLANT-BASED MEAT,Summer,No Merch,466,4548.16,9.76
2022-08-13,SOUTHEAST,GARDEIN,GARDEIN MANDARIN ORANGE CRISPY CHKN 10.5OZ,1000000895359,REGULAR,FROZEN PLANT-BASED MEAT,Summer,Special Pack Only,397,2767.09,6.97
2022-08-13,SOUTHEAST,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,HERB,FROZEN PLANT-BASED MEAT,Summer,Feature And Display,1382,10212.98,7.39
2022-08-13,SOUTHEAST,GARDEIN,GARDEIN ULTIMATE BEEFLESS BURGER 14OZ,1000000328237,CLASSIC,FROZEN PLANT-BASED MEAT,Summer,Feature Only,1316,7211.68,5.48
2022-08-13,MIDWEST,GARDEIN,GARDEIN ULTIMATE BEEFLESS BURGER 14OZ,1000000328237,REGULAR,FROZEN PLANT-BASED MEAT,Summer,Any Merch,1635,8011.5,4.9
2022-08-13,WEST,GARDEIN,GARDEIN SEVEN GRAIN CRISPY TENDERS 10.5OZ,1000000809224,CLASSIC,FROZEN PLANT-BASED MEAT,Summer,Any Merch,1727,10759.21,6.23
2022-08-13,CALIFORNIA,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,HERB,FROZEN PLANT-BASED MEAT,Summer,Any Merch,1686,11464.8,6.8
2022-08-13,NORTHEAST,IMPOSSIBLE,IMPOSSIBLE BURGER PLANT-BASED MEAT 12OZ,1000000808620,REGULAR,FROZEN PLANT-BASED MEAT,Summer,Price Reductions Only,1713,15040.14,8.78
2022-08-13,FLORIDA,IMPOSSIBLE,IMPOSSIBLE BURGER PLANT-BASED MEAT 12OZ,1000000808620,BUFFALO,FROZEN PLANT-BASED MEAT,Summer,Display Only,659,5812.38,8.82
2022-08-13,TOTAL US,IMPOSSIBLE,IMPOSSIBLE CHICKEN NUGGETS 13.1OZ,1000000854391,BUFFALO,FROZEN PLANT-BASED MEAT,Summer,Price Reductions Only,902,7477.58,8.29
2022-08-13,NEW YORK,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,CLASSIC,FROZEN PLANT-BASED MEAT,Summer,Special Pack Only,784,4217.92,5.38
2022-08-13,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,ORIGINAL,FROZEN PLANT-BASED MEAT,Summer,Display Only,2039,16108.1,7.9
2022-08-13,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,BUFFALO,FROZEN PLANT-BASED MEAT,Summer,Price Reductions Only,2006,12858.46,6.41
2022-08-13,TOTAL US,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,BUFFALO,FROZEN PLANT-BASED MEAT,Summer,Feature And Display,810,5410.8,6.68
2022-08-13,CALIFORNIA,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,BACON,FROZEN PLANT-BASED MEAT,Summer,Any Merch,2369,14450.9,6.1
2022-08-13,MIDWEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,BUFFALO,FROZEN PLANT-BASED MEAT,Summer,Any Merch,3355,20767.45,6.19
2022-08-13,FLORIDA,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,REGULAR,FROZEN PLANT-BASED MEAT,Summer,Special Pack Only,1077,5729.64,5.32
2022-08-20,TEXAS,BEYOND MEAT,BEYOND BREAKFAST SAUSAGE 7OZ,1000000340950,BACON,FROZEN PLANT-BASED MEAT,Summer,Special Pack Only,2484,18009.0,7.25
2022-08-20,NORTHEAST,BEYOND MEAT BEYOND BURGER,BEYOND BURGER PLANT-BASED PATTIES 8OZ,1000000772224,ORIGINAL,FROZEN PLANT-BASED MEAT,Summer,Feature And Display,2408,18686.08,7.76
2022-08-20,WEST,BEYOND MEAT BEYOND BURGER,BEYOND BURGER PLANT-BASED PATTIES 8OZ,1000000772224,ORIGINAL,FROZEN PLANT-BASED MEAT,Summer,Price Reductions Only,2183,15979.56,7.32
2022-08-20,SOUTHEAST,GARDEIN,GARDEIN SEVEN GRAIN CRISPY TENDERS 10.5OZ,1000000809224,REGULAR,FROZEN PLANT-BASED MEAT,Summer,Feature Only,858,5216.64,6.08
2022-08-20,MIDWEST,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,HERB,FROZEN PLANT-BASED MEAT,Summer,Feature Only,836,4781.92,5.72
2022-08-20,TOTAL US,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,HERB,FROZEN PLANT-BASED MEAT,Summer,Price Reductions Only,611,4478.63,7.33
2022-08-20,TOTAL US,IMPOSSIBLE,IMPOSSIBLE SPICY BURGER 12OZ,1000000211924,ORIGINAL,FROZEN PLANT-BASED MEAT,Summer,Any Merch,3492,30380.4,8.7
2022-08-20,FLORIDA,IMPOSSIBLE,IMPOSSIBLE CHICKEN NUGGETS 13.1OZ,1000000854391,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Summer,Special Pack Only,1088,9313.28,8.56
2022-08-20,CALIFORNIA,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,BUFFALO,FROZEN PLANT-BASED MEAT,Summer,Any Merch,3112,19979.04,6.42
2022-08-20,NEW YORK,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,BUFFALO,FROZEN PLANT-BASED MEAT,Summer,Special Pack Only,1605,8105.25,5.05
2022-08-20,SOUTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,BACON,FROZEN PLANT-BASED MEAT,Summer,Feature And Display,2193,16381.71,7.47
2022-08-20,WEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,BUFFALO,FROZEN PLANT-BASED MEAT,Summer,Any Merch,854,4901.96,5.74
2022-08-20,SOUTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Summer,No Merch,841,4852.57,5.77
2022-08-20,TOTAL US,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,ORIGINAL,FROZEN PLANT-BASED MEAT,Summer,Any Merch,3759,23380.98,6.22
2022-08-20,TOTAL US,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,ORIGINAL,FROZEN PLANT-BASED MEAT,Summer,No Merch,1301,9445.26,7.26
2022-08-20,FLORIDA,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,BUFFALO,FROZEN PLANT-BASED MEAT,Summer,Any Merch,956,6778.04,7.09
2022-08-20,MIDWEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,ORIGINAL,FROZEN PLANT-BASED MEAT,Summer,Price Reductions Only,1626,10260.06,6.31
2022-08-27,NORTHEAST,BEYOND MEAT,BEYOND BREAKFAST SAUSAGE 7OZ,1000000340950,ORIGINAL,FROZEN PLANT-BASED MEAT,Summer,Any Merch,1788,15269.52,8.54
2022-08-27,SOUTHEAST,BEYOND MEAT,BEYOND SAUSAGE PLANT-BASED LINKS 14OZ,1000000432533,ORIGINAL,FROZEN PLANT-BASED MEAT,Summer,Display Only,1124,9981.12,8.88
2022-08-27,SOUTHEAST,BEYOND MEAT BEYOND BURGER,BEYOND BURGER PLANT-BASED PATTIES 8OZ,1000000772224,REGULAR,FROZEN PLANT-BASED MEAT,Summer,No Merch,1489,14726.21,9.89
2022-08-27,MIDWEST,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,HERB,FROZEN PLANT-BASED MEAT,Summer,Any Merch,1351,8051.96,5.96
2022-08-27,CALIFORNIA,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,REGULAR,FROZEN PLANT-BASED MEAT,Summer,Feature Only,1438,9131.3,6.35
2022-08-27,WEST,GARDEIN,GARDEIN ULTIMATE BEEFLESS BURGER 14OZ,1000000328237,HERB,FROZEN PLANT-BASED MEAT,Summer,Any Merch,1483,9061.13,6.11
2022-08-27,NORTHEAST,IMPOSSIBLE,IMPOSSIBLE CHICKEN NUGGETS 13.1OZ,1000000854391,BUFFALO,FROZEN PLANT-BASED MEAT,Summer,Feature Only,3243,26884.47,8.29
2022-08-27,WEST,IMPOSSIBLE,IMPOSSIBLE BURGER PLANT-BASED MEAT 12OZ,1000000808620,REGULAR,FROZEN PLANT-BASED MEAT,Summer,Feature Only,2856,30216.48,10.58
2022-08-27,FLORIDA,IMPOSSIBLE,IMPOSSIBLE BURGER PLANT-BASED MEAT 12OZ,1000000808620,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Summer,Special Pack Only,2152,20056.64,9.32
2022-08-27,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,BUFFALO,FROZEN PLANT-BASED MEAT,Summer,Special Pack Only,1004,5511.96,5.49
2022-08-27,NEW YORK,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,CLASSIC,FROZEN PLANT-BASED MEAT,Summer,Feature And Display,2037,15746.01,7.73
2022-08-27,SOUTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Summer,Any Merch,2966,20406.08,6.88
2022-08-27,NEW YORK,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,CLASSIC,FROZEN PLANT-BASED MEAT,Summer,Feature And Display,1437,10949.94,7.62
2022-09-03,NEW YORK,BEYOND MEAT,BEYOND BACON PLANT-BASED STRIPS 3OZ,1000000204949,BACON,FROZEN PLANT-BASED MEAT,Fall,Any Merch,1971,14802.21,7.51
2022-09-03,TOTAL US,BEYOND MEAT,BEYOND SAUSAGE PLANT-BASED LINKS 14OZ,1000000432533,BACON,FROZEN PLANT-BASED MEAT,Summer,Feature Only,919,7453.09,8.11
2022-09-03,WEST,GARDEIN,GARDEIN MANDARIN ORANGE CRISPY CHKN 10.5OZ,1000000895359,HERB,FROZEN PLANT-BASED MEAT,Fall,Feature Only,841,4499.35,5.35
2022-09-03,SOUTHEAST,GARDEIN,GARDEIN SEVEN GRAIN CRISPY TENDERS 10.5OZ,1000000809224,REGULAR,FROZEN PLANT-BASED MEAT,Summer,Feature Only,1350,7074.0,5.24
2022-09-03,WEST,GARDEIN,GARDEIN SEVEN GRAIN CRISPY TENDERS 10.5OZ,1000000809224,CLASSIC,FROZEN PLANT-BASED MEAT,Summer,No Merch,413,3448.55,8.35
2022-09-03,NORTHEAST,IMPOSSIBLE,IMPOSSIBLE SPICY BURGER 12OZ,1000000211924,BUFFALO,FROZEN PLANT-BASED MEAT,Fall,Feature Only,1321,10832.2,8.2
2022-09-03,NORTHEAST,IMPOSSIBLE,IMPOSSIBLE BURGER PLANT-BASED MEAT 12OZ,1000000808620,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,1658,14888.84,8.98
2022-09-03,TOTAL US,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,BUFFALO,FROZEN PLANT-BASED MEAT,Summer,No Merch,464,3085.6,6.65
2022-09-03,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,CLASSIC,FROZEN PLANT-BASED MEAT,Summer,Price Reductions Only,1332,5994.0,4.5
2022-09-03,WEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,CLASSIC,FROZEN PLANT-BASED MEAT,Summer,Display Only,1028,6281.08,6.11
2022-09-03,TOTAL US,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Fall,Any Merch,3309,17074.44,5.16
2022-09-03,SOUTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Feature Only,1633,9210.12,5.64
2022-09-10,TOTAL US,GARDEIN,GARDEIN MANDARIN ORANGE CRISPY CHKN 10.5OZ,1000000895359,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Feature And Display,728,5780.32,7.94
2022-09-10,NORTHEAST,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,HERB,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,803,5251.62,6.54
2022-09-10,FLORIDA,GARDEIN,GARDEIN ULTIMATE BEEFLESS BURGER 14OZ,1000000328237,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Feature And Display,783,4376.97,5.59
2022-09-10,NEW YORK,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,384,2726.4,7.1
2022-09-10,MIDWEST,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,HERB,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,693,3617.46,5.22
2022-09-10,NORTHEAST,IMPOSSIBLE,IMPOSSIBLE BURGER PLANT-BASED MEAT 12OZ,1000000808620,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Price Reductions Only,2428,19691.08,8.11
2022-09-10,FLORIDA,IMPOSSIBLE,IMPOSSIBLE BURGER PLANT-BASED MEAT 12OZ,1000000808620,BUFFALO,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,1011,7339.86,7.26
2022-09-10,MIDWEST,IMPOSSIBLE,IMPOSSIBLE SPICY BURGER 12OZ,1000000211924,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,No Merch,340,3209.6,9.44
2022-09-10,NORTHEAST,IMPOSSIBLE,IMPOSSIBLE BURGER PLANT-BASED MEAT 12OZ,1000000808620,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Feature Only,778,8301.26,10.67
2022-09-10,NEW YORK,IMPOSSIBLE,IMPOSSIBLE SPICY BURGER 12OZ,1000000211924,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Fall,No Merch,1278,12984.48,10.16
2022-09-10,TOTAL US,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,BACON,FROZEN PLANT-BASED MEAT,Fall,Display Only,2060,11886.2,5.77
2022-09-10,CALIFORNIA,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,BUFFALO,FROZEN PLANT-BASED MEAT,Fall,No Merch,574,4247.6,7.4
2022-09-10,SOUTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,REGULAR,FROZEN PLANT-BASED MEAT,Fall,No Merch,1220,7210.2,5.91
2022-09-10,CALIFORNIA,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,BACON,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,1905,11391.9,5.98
2022-09-10,SOUTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Fall,Feature And Display,695,4204.75,6.05
2022-09-10,WEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Feature Only,2321,17662.81,7.61
2022-09-17,FLORIDA,BEYOND MEAT,BEYOND BREAKFAST SAUSAGE 7OZ,1000000340950,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Feature Only,2089,17192.47,8.23
2022-09-17,NORTHEAST,BEYOND MEAT,BEYOND SAUSAGE PLANT-BASED LINKS 14OZ,1000000432533,BACON,FROZEN PLANT-BASED MEAT,Fall,No Merch,406,3617.46,8.91
2022-09-17,NEW YORK,BEYOND MEAT,BEYOND BACON PLANT-BASED STRIPS 3OZ,1000000204949,BACON,FROZEN PLANT-BASED MEAT,Fall,Price Reductions Only,1735,12318.5,7.1
2022-09-17,MIDWEST,BEYOND MEAT BEYOND BURGER,BEYOND BURGER ORIGINAL 8OZ,1000000057464,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Feature Only,1362,11454.42,8.41
2022-09-17,NEW YORK,GARDEIN,GARDEIN SEVEN GRAIN CRISPY TENDERS 10.5OZ,1000000809224,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Feature Only,1163,8210.78,7.06
2022-09-17,SOUTHEAST,GARDEIN,GARDEIN MANDARIN ORANGE CRISPY CHKN 10.5OZ,1000000895359,HERB,FROZEN PLANT-BASED MEAT,Fall,Feature Only,487,3667.11,7.53
2022-09-17,TEXAS,GARDEIN,GARDEIN ULTIMATE BEEFLESS BURGER 14OZ,1000000328237,HERB,FROZEN PLANT-BASED MEAT,Fall,No Merch,961,7591.9,7.9
2022-09-17,TOTAL US,GARDEIN,GARDEIN SEVEN GRAIN CRISPY TENDERS 10.5OZ,1000000809224,CLASSIC,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,533,3118.05,5.85
2022-09-17,SOUTHEAST,GARDEIN,GARDEIN ULTIMATE BEEFLESS BURGER 14OZ,1000000328237,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Feature And Display,437,3609.62,8.26
2022-09-17,NEW YORK,GARDEIN,GARDEIN MANDARIN ORANGE CRISPY CHKN 10.5OZ,1000000895359,CLASSIC,FROZEN PLANT-BASED MEAT,Fall,Price Reductions Only,452,2906.36,6.43
2022-09-17,TOTAL US,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,CLASSIC,FROZEN PLANT-BASED MEAT,Fall,Any Merch,738,5328.36,7.22
2022-09-17,WEST,IMPOSSIBLE,IMPOSSIBLE SPICY BURGER 12OZ,1000000211924,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Fall,Feature And Display,1689,15353.01,9.09
2022-09-17,FLORIDA,IMPOSSIBLE,IMPOSSIBLE BURGER PLANT-BASED MEAT 12OZ,1000000808620,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Fall,Feature Only,1602,15619.5,9.75
2022-09-17,CALIFORNIA,IMPOSSIBLE,IMPOSSIBLE SPICY BURGER 12OZ,1000000211924,BUFFALO,FROZEN PLANT-BASED MEAT,Fall,Price Reductions Only,1510,13423.9,8.89
2022-09-17,WEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,BUFFALO,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,1210,6110.5,5.05
2022-09-17,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS BACON STRIPS 5.25OZ,1000000470437,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Price Reductions Only,2372,11029.8,4.65
2022-09-17,FLORIDA,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,2003,11957.91,5.97
2022-09-17,TOTAL US,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,BACON,FROZEN PLANT-BASED MEAT,Fall,No Merch,703,4639.8,6.6
2022-09-17,CALIFORNIA,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,BACON,FROZEN PLANT-BASED MEAT,Fall,Feature Only,1897,12159.77,6.41
2022-09-17,TOTAL US,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Feature Only,2223,16561.35,7.45
2022-09-17,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,BUFFALO,FROZEN PLANT-BASED MEAT,Fall,Feature And Display,586,4529.78,7.73
2022-09-17,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,CLASSIC,FROZEN PLANT-BASED MEAT,Fall,Feature And Display,1313,7536.62,5.74
2022-09-17,MIDWEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,CLASSIC,FROZEN PLANT-BASED MEAT,Fall,Feature And Display,1740,13415.4,7.71
2022-09-24,CALIFORNIA,BEYOND MEAT BEYOND BURGER,BEYOND BURGER PLANT-BASED PATTIES 8OZ,1000000772224,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Feature Only,2651,25688.19,9.69
2022-09-24,NEW YORK,BEYOND MEAT BEYOND BURGER,BEYOND BURGER ORIGINAL 8OZ,1000000057464,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Feature Only,1431,13179.51,9.21
2022-09-24,NORTHEAST,BEYOND MEAT BEYOND BURGER,BEYOND BURGER ORIGINAL 8OZ,1000000057464,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Price Reductions Only,995,8377.9,8.42
2022-09-24,TEXAS,GARDEIN,GARDEIN MEATLESS MEATBALLS 12.7OZ,1000000447105,HERB,FROZEN PLANT-BASED MEAT,Fall,Any Merch,1539,7233.3,4.7
2022-09-24,NEW YORK,GARDEIN,GARDEIN MANDARIN ORANGE CRISPY CHKN 10.5OZ,1000000895359,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Feature Only,528,3453.12,6.54
2022-09-24,NORTHEAST,GARDEIN,GARDEIN MANDARIN ORANGE CRISPY CHKN 10.5OZ,1000000895359,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Price Reductions Only,692,5141.56,7.43
2022-09-24,TOTAL US,GARDEIN,GARDEIN MANDARIN ORANGE CRISPY CHKN 10.5OZ,1000000895359,HERB,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,651,3059.7,4.7
2022-09-24,MIDWEST,GARDEIN,GARDEIN ULTIMATE BEEFLESS BURGER 14OZ,1000000328237,REGULAR,FROZEN PLANT-BASED MEAT,Fall,No Merch,450,3559.5,7.91
2022-09-24,WEST,IMPOSSIBLE,IMPOSSIBLE SPICY BURGER 12OZ,1000000211924,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Display Only,2163,19618.41,9.07
2022-09-24,TEXAS,IMPOSSIBLE,IMPOSSIBLE SPICY BURGER 12OZ,1000000211924,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,1065,8871.45,8.33
2022-09-24,TEXAS,IMPOSSIBLE,IMPOSSIBLE CHICKEN NUGGETS 13.1OZ,1000000854391,BUFFALO,FROZEN PLANT-BASED MEAT,Fall,Display Only,2211,22729.08,10.28
2022-09-24,NEW YORK,MORNINGSTAR FARMS,MORNINGSTAR FARMS BUFFALO WINGS 8OZ,1000000049755,BUFFALO,FROZEN PLANT-BASED MEAT,Fall,Price Reductions Only,1181,6755.32,5.72
2022-09-24,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,BUFFALO,FROZEN PLANT-BASED MEAT,Fall,Any Merch,2597,17166.17,6.61
2022-09-24,WEST,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Fall,Feature Only,825,6113.25,7.41
2022-09-24,TOTAL US,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Display Only,767,5882.89,7.67
2022-09-24,TOTAL US,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,1068,5382.72,5.04
2022-09-24,TEXAS,MORNINGSTAR FARMS,MORNINGSTAR FARMS VEGGIE BURGER 9OZ,1000000656098,BACON,FROZEN PLANT-BASED MEAT,Fall,No Merch,356,1993.6,5.6
2022-09-24,NORTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,REGULAR,FROZEN PLANT-BASED MEAT,Fall,Special Pack Only,1473,8175.15,5.55
2022-09-24,SOUTHEAST,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,BUFFALO,FROZEN PLANT-BASED MEAT,Fall,Feature Only,1457,10883.79,7.47
2022-10-01,MIDWEST,BEYOND MEAT,BEYOND SAUSAGE PLANT-BASED LINKS 14OZ,1000000432533,BACON,FROZEN PLANT-BASED MEAT,Fall,Display Only,863,8172.61,9.47
2022-10-01,FLORIDA,BEYOND MEAT,BEYOND BREAKFAST SAUSAGE 7OZ,1000000340950,BACON,FROZEN PLANT-BASED MEAT,Fall,Feature And Display,1106,8604.68,7.78
2022-10-01,TOTAL US,BEYOND MEAT,BEYOND BREAKFAST SAUSAGE 7OZ,1000000340950,BACON,FROZEN PLANT-BASED MEAT,Fall,Any Merch,768,5222.4,6.8
2022-10-01,CALIFORNIA,GARDEIN,GARDEIN SEVEN GRAIN CRISPY TENDERS 10.5OZ,1000000809224,CLASSIC,FROZEN PLANT-BASED MEAT,Fall,Display Only,650,3984.5,6.13
2022-10-01,WEST,IMPOSSIBLE,IMPOSSIBLE SPICY BURGER 12OZ,1000000211924,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Feature And Display,1491,15580.95,10.45
2022-10-01,WEST,IMPOSSIBLE,IMPOSSIBLE CHICKEN NUGGETS 13.1OZ,1000000854391,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Fall,No Merch,1319,14416.67,10.93
2022-10-01,NEW YORK,IMPOSSIBLE,IMPOSSIBLE BURGER PLANT-BASED MEAT 12OZ,1000000808620,ORIGINAL,FROZEN PLANT-BASED MEAT,Fall,Feature And Display,1214,11448.02,9.43
2022-10-01,TOTAL US,MORNINGSTAR FARMS,MORNINGSTAR FARMS ORIGINAL BURGER 8OZ,1000000838805,SPICY BLACK BEAN,FROZEN PLANT-BASED MEAT,Fall,Feature And Display,1134,7699.86,6.79
2022-10-01,NEW YORK,MORNINGSTAR FARMS,MORNINGSTAR FARMS SPICY BLACK BEAN BURGER 9OZ,1000000358716,BACON,FROZEN PLANT-BASED MEAT,Fall,Feature Only,2289,14214.69,6.21
